23,0.00025,0.00033,0.00036,0.00036,0.00038,0.0004,0.00042,0.00047,0.00051,0.00054,0.00058,0.00064,0.00069,0.00074,0.00084,0.00094,0.00107,0.0012,0.00133,0.00143,0.00153,0.00165,0.00178,0.00198,0.00224
24,0.00023,0.0003,0.00034,0.00036,0.00037,0.00039,0.00043,0.00046,0.00052,0.00057,0.00061,0.00066,0.00071,0.00077,0.00086,0.00098,0.00111,0.00125,0.00139,0.0015,0.00161,0.00175,0.00192,0.00218,0.00248
25,0.00021,0.00028,0.00033,0.00035,0.00037,0.00039,0.00042,0.00047,0.00054,0.0006,0.00063,0.00067,0.00074,0.00079,0.00088,0.00102,0.00116,0.0013,0.00144,0.00158,0.0017,0.00187,0.00213,0.00242,0.00274
26,0.00021,0.00028,0.00033,0.00034,0.00036,0.00038,0.00041,0.00048,0.00055,0.0006,0.00064,0.00069,0.00074,0.00083,0.00093,0.00107,0.00121,0.00136,0.0015,0.00165,0.00181,0.00197,0.00221,0.00249,0.00286
27,0.0002,0.00027,0.00032,0.00034,0.00036,0.00037,0.00042,0.00049,0.00056,0.00061,0.00066,0.00073,0.0008,0.00088,0.001,0.00113,0.00127,0.00142,0.00157,0.00172,0.00189,0.00209,0.00235,0.00266,0.00307
28,0.0002,0.00028,0.00032,0.00033,0.00035,0.00038,0.00043,0.0005,0.00057,0.00063,0.0007,0.00077,0.00085,0.00095,0.00107,0.0012,0.00135,0.0015,0.00165,0.00181,0.002,0.00221,0.0025,0.00284,0.00329
29,0.0002,0.00028,0.00031,0.00034,0.00036,0.00039,0.00044,0.00052,0.00059,0.00067,0.00074,0.00082,0.0009,0.00102,0.00115,0.00128,0.00143,0.00159,0.00175,0.0019,0.00211,0.00235,0.00265,0.00303,0.00352
30,0.00021,0.00029,0.00032,0.00035,0.00037,0.00042,0.00047,0.00055,0.00063,0.00071,0.00079,0.00087,0.00098,0.0011,0.00123,0.00137,0.00151,0.00167,0.00184,0.00203,0.00225,0.0025,0.00283,0.00323,0.00377
31,0.00021,0.00029,0.00033,0.00037,0.00038,0.00043,0.00051,0.00059,0.00067,0.00076,0.00084,0.00095,0.00106,0.00119,0.00133,0.00147,0.00163,0.00178,0.00195,0.00215,0.00238,0.00266,0.00301,0.00345,0.00401
32,0.00022,0.0003,0.00034,0.00038,0.00041,0.00045,0.00053,0.00063,0.00072,0.00081,0.00092,0.00103,0.00116,0.0013,0.00144,0.00158,0.00174,0.00191,0.00209,0.00231,0.00255,0.00285,0.00321,0.00368,0.00429
33,0.00022,0.00031,0.00036,0.00039,0.00042,0.00049,0.00057,0.00068,0.00077,0.00088,0.001,0.00113,0.00127,0.0014,0.00155,0.00171,0.00187,0.00204,0.00223,0.00245,0.00272,0.00303,0.00343,0.00392,0.00458
34,0.00023,0.00032,0.00037,0.0004,0.00046,0.00053,0.00063,0.00073,0.00084,0.00096,0.00108,0.00122,0.00137,0.00152,0.00169,0.00183,0.00201,0.00219,0.00239,0.00263,0.00291,0.00324,0.00366,0.00419,0.00489
35,0.00024,0.00033,0.00038,0.00041,0.00048,0.00057,0.00068,0.00079,0.00091,0.00104,0.00118,0.00134,0.00149,0.00165,0.00181,0.00199,0.00217,0.00235,0.00257,0.00282,0.00312,0.00347,0.00391,0.00449,0.00524
36,0.00025,0.00034,0.00039,0.00043,0.00052,0.00063,0.00073,0.00085,0.00099,0.00114,0.00128,0.00146,0.00162,0.0018,0.00197,0.00214,0.00233,0.00253,0.00276,0.00303,0.00334,0.00372,0.00419,0.00482,0.00563
37,0.00027,0.00036,0.0004,0.00046,0.00056,0.00068,0.0008,0.00092,0.00107,0.00123,0.0014,0.00159,0.00177,0.00195,0.00213,0.00231,0.00251,0.00274,0.00297,0.00325,0.00357,0.00399,0.00451,0.0052,0.00608
38,0.00028,0.00037,0.00041,0.0005,0.00062,0.00074,0.00087,0.001,0.00116,0.00133,0.00154,0.00172,0.00191,0.00211,0.0023,0.00251,0.00272,0.00294,0.0032,0.00349,0.00385,0.0043,0.00487,0.00562,0.00658
39,0.00029,0.00038,0.00042,0.00054,0.00067,0.0008,0.00094,0.00109,0.00127,0.00146,0.00167,0.00187,0.00208,0.00228,0.00249,0.0027,0.00292,0.00317,0.00344,0.00375,0.00414,0.00464,0.00528,0.00609,0.00715
40,0.00031,0.00039,0.00045,0.0006,0.00073,0.00087,0.00102,0.00119,0.00138,0.00159,0.0018,0.00203,0.00224,0.00246,0.00269,0.00291,0.00314,0.00341,0.00371,0.00404,0.00448,0.00503,0.00573,0.00665,0.0078
41,0.00032,0.00041,0.00049,0.00064,0.0008,0.00094,0.0011,0.00128,0.0015,0.00172,0.00196,0.00219,0.00243,0.00266,0.00289,0.00312,0.00338,0.00366,0.00398,0.00437,0.00484,0.00546,0.00627,0.00728,0.00854
42,0.00033,0.00042,0.00053,0.00071,0.00086,0.00102,0.00119,0.00139,0.00162,0.00186,0.00212,0.00237,0.00261,0.00285,0.0031,0.00335,0.00363,0.00394,0.0043,0.00473,0.00527,0.00597,0.00686,0.008,0.00939
43,0.00034,0.00043,0.00059,0.00076,0.00093,0.0011,0.00129,0.00151,0.00175,0.00202,0.00228,0.00256,0.00282,0.00307,0.00333,0.00361,0.00391,0.00424,0.00463,0.00513,0.00574,0.00654,0.00755,0.00882,0.01038
44,0.00036,0.00046,0.00064,0.00083,0.001,0.00118,0.00139,0.00163,0.0019,0.00218,0.00247,0.00274,0.00302,0.00329,0.00357,0.00387,0.0042,0.00456,0.00502,0.00557,0.00628,0.0072,0.00833,0.00976,0.01149
45,0.00037,0.0005,0.00071,0.0009,0.00108,0.00128,0.0015,0.00177,0.00204,0.00235,0.00265,0.00295,0.00324,0.00353,0.00384,0.00415,0.00451,0.00494,0.00544,0.00608,0.0069,0.00793,0.00923,0.01082,0.01274
46,0.00038,0.00055,0.00077,0.00096,0.00117,0.00138,0.00163,0.00191,0.00221,0.00253,0.00284,0.00315,0.00346,0.00377,0.0041,0.00446,0.00486,0.00533,0.00592,0.00666,0.00759,0.00878,0.01024,0.01202,0.01416
47,0.0004,0.0006,0.00083,0.00105,0.00125,0.00149,0.00175,0.00206,0.00239,0.00271,0.00305,0.00338,0.00371,0.00404,0.0044,0.0048,0.00525,0.00579,0.00648,0.00734,0.0084,0.00975,0.0114,0.0134,0.01576
48,0.00041,0.00065,0.00089,0.00113,0.00135,0.00161,0.0019,0.00223,0.00257,0.00292,0.00327,0.00361,0.00397,0.00433,0.00473,0.00517,0.00569,0.00632,0.0071,0.00809,0.00933,0.01086,0.01272,0.01495,0.01757
49,0.00042,0.0007,0.00096,0.00121,0.00146,0.00175,0.00206,0.00241,0.00277,0.00314,0.00351,0.00388,0.00425,0.00465,0.00508,0.00558,0.00618,0.00691,0.00782,0.00896,0.01037,0.0121,0.01419,0.01667,0.01957
50,0.00045,0.00076,0.00102,0.0013,0.00157,0.00189,0.00223,0.00261,0.00298,0.00337,0.00376,0.00415,0.00455,0.005,0.00547,0.00605,0.00674,0.00759,0.00864,0.00994,0.01156,0.01351,0.01584,0.01859,0.02179
51,0.00049,0.00081,0.0011,0.00139,0.00171,0.00205,0.00242,0.00281,0.00321,0.00362,0.00404,0.00445,0.00489,0.00537,0.00594,0.00658,0.00738,0.00837,0.00958,0.01107,0.0129,0.01508,0.01768,0.02072,0.02426
52,0.00053,0.00086,0.00118,0.0015,0.00184,0.00221,0.00262,0.00304,0.00346,0.00389,0.00433,0.00478,0.00527,0.00581,0.00644,0.0072,0.00812,0.00924,0.01064,0.01234,0.01439,0.01683,0.01971,0.02306,0.02698
53,0.00056,0.00091,0.00126,0.00161,0.002,0.00241,0.00285,0.00328,0.00374,0.00419,0.00466,0.00515,0.0057,0.00631,0.00704,0.0079,0.00896,0.01027,0.01186,0.01378,0.01607,0.01879,0.02197,0.02566,0.02994
54,0.00059,0.00098,0.00135,0.00175,0.00217,0.00262,0.00309,0.00356,0.00403,0.00453,0.00504,0.00558,0.00618,0.00689,0.00772,0.00871,0.00993,0.01142,0.01323,0.01539,0.01795,0.02095,0.02444,0.02849,0.03318
55,0.00063,0.00104,0.00146,0.00191,0.00237,0.00285,0.00336,0.00387,0.00438,0.0049,0.00546,0.00607,0.00676,0.00755,0.00851,0.00965,0.01105,0.01275,0.01478,0.0172,0.02003,0.02334,0.02716,0.03159,0.03671
56,0.00067,0.00112,0.00159,0.00207,0.00259,0.00311,0.00366,0.0042,0.00476,0.00532,0.00594,0.00663,0.00741,0.00831,0.00942,0.01073,0.01233,0.01424,0.01652,0.0192,0.02233,0.02595,0.03013,0.03494,0.04053
57,0.00072,0.00121,0.00173,0.00227,0.00284,0.00341,0.00399,0.00458,0.00518,0.00581,0.0065,0.00727,0.00816,0.00921,0.01046,0.01197,0.01378,0.01594,0.01848,0.02143,0.02486,0.02881,0.03336,0.03857,0.04477
58,0.00077,0.00132,0.00189,0.0025,0.00311,0.00373,0.00437,0.005,0.00566,0.00636,0.00714,0.00801,0.00903,0.01023,0.01167,0.01339,0.01543,0.01783,0.02064,0.02389,0.02763,0.03192,0.03685,0.0426,0.04931
59,0.00083,0.00143,0.00208,0.00275,0.00342,0.0041,0.00478,0.00548,0.00621,0.007,0.00787,0.00887,0.01004,0.01142,0.01305,0.01499,0.01728,0.01996,0.02305,0.0266,0.03067,0.03531,0.04071,0.04695,0.05423
60,0.0009,0.00159,0.00231,0.00303,0.00378,0.00451,0.00527,0.00603,0.00684,0.00773,0.00872,0.00987,0.01119,0.01278,0.01463,0.01681,0.01936,0.0223,0.02569,0.02956,0.03396,0.03905,0.04488,0.0516,0.05948
61,0.00098,0.00176,0.00256,0.00336,0.00417,0.00497,0.00581,0.00665,0.00757,0.00856,0.0097,0.01101,0.01253,0.01433,0.01641,0.01885,0.02167,0.02491,0.02861,0.03279,0.03761,0.04309,0.04935,0.05659,0.06574
62,0.0011,0.00195,0.00284,0.00372,0.00461,0.00551,0.00642,0.00736,0.00839,0.00954,0.01083,0.01233,0.01406,0.01607,0.01843,0.02113,0.02424,0.02779,0.03179,0.03637,0.04155,0.04743,0.05414,0.06312,0.0725
63,0.00122,0.00219,0.00316,0.00414,0.00512,0.00609,0.00711,0.00817,0.00934,0.01064,0.01213,0.01382,0.01579,0.01806,0.02068,0.02368,0.02709,0.03093,0.03533,0.04026,0.0458,0.05208,0.06089,0.07019,0.07972
64,0.00137,0.00245,0.00352,0.00459,0.00567,0.00676,0.0079,0.0091,0.01043,0.01191,0.0136,0.01553,0.01774,0.02029,0.0232,0.0265,0.03021,0.03446,0.03918,0.04446,0.05037,0.05903,0.06825,0.07785,0.08746
65,0.00155,0.00273,0.00393,0.00511,0.0063,0.00751,0.00879,0.01015,0.01167,0.01335,0.01527,0.01745,0.01994,0.02278,0.02599,0.0296,0.0337,0.03827,0.04334,0.04897,0.05749,0.06665,0.07628,0.08611,0.09566
66,0.00175,0.00307,0.00438,0.0057,0.00702,0.00837,0.0098,0.01135,0.01307,0.01498,0.01715,0.01962,0.0224,0.02554,0.02908,0.03307,0.03751,0.04242,0.04781,0.05623,0.06534,0.075,0.08497,0.09493,0.10424
67,0.00199,0.00345,0.00489,0.00633,0.0078,0.00932,0.01095,0.0127,0.01465,0.01682,0.01928,0.02203,0.02514,0.0286,0.03252,0.03687,0.04165,0.04687,0.0552,0.06426,0.07394,0.08406,0.09433,0.10424,0.11392
68,0.00226,0.00386,0.00545,0.00706,0.00869,0.0104,0.01224,0.01422,0.01643,0.01889,0.02165,0.02472,0.02816,0.03202,0.0363,0.041,0.04611,0.05438,0.0634,0.0731,0.08335,0.09388,0.10424,0.11392,0.12426
69,0.00256,0.00432,0.00608,0.00786,0.00969,0.01161,0.01368,0.01593,0.01842,0.02119,0.02427,0.02769,0.03153,0.03578,0.04042,0.04545,0.05371,0.0627,0.07243,0.08278,0.09354,0.10424,0.11392,0.12426,0.13529
70,0.0029,0.00484,0.00677,0.00874,0.0108,0.01295,0.01528,0.01783,0.02065,0.02374,0.02717,0.03103,0.03525,0.03986,0.04485,0.05313,0.06216,0.0719,0.08234,0.09329,0.10424,0.11392,0.12426,0.13529,0.14702
71,0.00327,0.00539,0.00754,0.00973,0.01201,0.01445,0.01708,0.01994,0.0231,0.02655,0.03043,0.03467,0.03928,0.04428,0.05262,0.06168,0.0715,0.08202,0.09314,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948
72,0.00367,0.00601,0.00837,0.01081,0.01337,0.01611,0.01906,0.02228,0.0258,0.02972,0.03399,0.03864,0.04365,0.05212,0.06127,0.07117,0.08175,0.093,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727
73,0.0041,0.00668,0.00929,0.01201,0.01488,0.01794,0.02126,0.02486,0.02883,0.03316,0.03787,0.04293,0.05156,0.06086,0.07084,0.08155,0.09292,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669
74,0.00457,0.00739,0.0103,0.01332,0.01653,0.01996,0.02365,0.02772,0.03214,0.0369,0.04204,0.05094,0.06043,0.07056,0.08137,0.09288,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313
75,0.00506,0.00817,0.0114,0.01475,0.01834,0.02216,0.02634,0.03086,0.03572,0.04095,0.05017,0.0599,0.07022,0.08119,0.09282,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015
76,0.00558,0.00901,0.01258,0.01633,0.0203,0.02461,0.02925,0.03423,0.03959,0.0492,0.05925,0.06984,0.08099,0.09274,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745
77,0.00612,0.00991,0.01386,0.01802,0.02249,0.02727,0.0324,0.03788,0.04799,0.05845,0.06935,0.08072,0.09267,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465
78,0.00669,0.01086,0.01525,0.0199,0.02485,0.03014,0.03578,0.04648,0.05745,0.06872,0.08041,0.09254,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135
79,0.00727,0.01189,0.01675,0.02192,0.02739,0.03321,0.04463,0.05618,0.06795,0.07998,0.09236,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708
80,0.00787,0.013,0.0184,0.02408,0.0301,0.04236,0.05464,0.06699,0.07948,0.09214,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028
81,0.00851,0.01418,0.02013,0.02639,0.03963,0.05276,0.0658,0.07882,0.09187,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348
82,0.00917,0.01541,0.02196,0.03637,0.05053,0.0644,0.07806,0.09152,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615
83,0.00982,0.01672,0.03252,0.04787,0.06275,0.07717,0.09116,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821
84,0.0105,0.02243,0.04479,0.06085,0.07618,0.09075,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958
85,0.01118,0.02905,0.05876,0.07515,0.09038,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021
86,0.01188,0.03657,0.07421,0.09033,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45
87,0.01257,0.04488,0.09033,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45,0.45
88,0.01325,0.0533,0.10424,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45,0.45,0.45
89,0.01395,0.05821,0.11392,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45,0.45,0.45,0.45
90,0.01467,0.06298,0.12426,0.13529,0.14702,0.15948,0.1727,0.18669,0.21313,0.24015,0.26745,0.29465,0.32135,0.34708,0.37028,0.39348,0.40615,0.41821,0.42958,0.44021,0.45,0.45,0.45,0.45,0.45

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2008 Valuation Basic Table (VBT) Relative Risk (RR) - Female, 150% (UCS127), Non-Smoker, Age Nearest Birthday. Minimum Age: 18. Maximum Age: 90. Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",43,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00173,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00181,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00192,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00208,,,,,,,,,,,,,,,,,,,,,,,,
47,0.0023,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00254,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00281,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00307,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00335,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00361,,,,,,,,,,,,,,,,,,,,,,,,
53,0.0039,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00418,,,,,,,,,,,,,,,,,,,,,,,,
55,0.00446,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00477,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00508,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00542,,,,,,,,,,,,,,,,,,,,,,,,
59,0.00579,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00621,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00666,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00718,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00777,,,,,,,,,,,,,,,,,,,,,,,,
64,0.00843,,,,,,,,,,,,,,,,,,,,,,,,
65,0.00921,,,,,,,,,,,,,,,,,,,,,,,,
66,0.01009,,,,,,,,,,,,,,,,,,,,,,,,
67,0.01109,,,,,,,,,,,,,,,,,,,,,,,,
68,0.01222,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01352,,,,,,,,,,,,,,,,,,,,,,,,
70,0.015,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01664,,,,,,,,,,,,,,,,,,,,,,,,
72,0.01849,,,,,,,,,,,,,,,,,,,,,,,,
73,0.02056,,,,,,,,,,,,,,,,,,,,,,,,
74,0.02286,,,,,,,,,,,,,,,,,,,,,,,,
75,0.02541,,,,,,,,,,,,,,,,,,,,,,,,
76,0.02822,,,,,,,,,,,,,,,,,,,,,,,,
77,0.0313,,,,,,,,,,,,,,,,,,,,,,,,
78,0.03467,,,,,,,,,,,,,,,,,,,,,,,,
79,0.03834,,,,,,,,,,,,,,,,,,,,,,,,
80,0.04233,,,,,,,,,,,,,,,,,,,,,,,,
81,0.04674,,,,,,,,,,,,,,,,,,,,,,,,
82,0.05151,,,,,,,,,,,,,,,,,,,,,,,,
83,0.05666,,,,,,,,,,,,,,,,,,,,,,,,
84,0.0622,,,,,,,,,,,,,,,,,,,,,,,,
85,0.06817,,,,,,,,,,,,,,,,,,,,,,,,
86,0.07454,,,,,,,,,,,,,,,,,,,,,,,,
87,0.08133,,,,,,,,,,,,,,,,,,,,,,,,
88,0.08857,,,,,,,,,,,,,,,,,,,,,,,,
89,0.0963,,,,,,,,,,,,,,,,,,,,,,,,
90,0.10424,,,,,,,,,,,,,,,,,,,,,,,,
91,0.11392,,,,,,,,,,,,,,,,,,,,,,,,
92,0.12426,,,,,,,,,,,,,,,,,,,,,,,,
93,0.13529,,,,,,,,,,,,,,,,,,,,,,,,
94,0.14702,,,,,,,,,,,,,,,,,,,,,,,,
95,0.15948,,,,,,,,,,,,,,,,,,,,,,,,
96,0.1727,,,,,,,,,,,,,,,,,,,,,,,,
97,0.18669,,,,,,,,,,,,,,,,,,,,,,,,
98,0.21313,,,,,,,,,,,,,,,,,,,,,,,,
99,0.24015,,,,,,,,,,,,,,,,,,,,,,,,
100,0.26745,,,,,,,,,,,,,,,,,,,,,,,,
101,0.29465,,,,,,,,,,,,,,,,,,,,,,,,
102,0.32135,,,,,,,,,,,,,,,,,,,,,,,,
103,0.34708,,,,,,,,,,,,,,,,,,,,,,,,
104,0.37028,,,,,,,,,,,,,,,,,,,,,,,,
105,0.39348,,,,,,,,,,,,,,,,,,,,,,,,
106,0.40615,,,,,,,,,,,,,,,,,,,,,,,,
107,0.41821,,,,,,,,,,,,,,,,,,,,,,,,
108,0.42958,,,,,,,,,,,,,,,,,,,,,,,,
109,0.44021,,,,,,,,,,,,,,,,,,,,,,,,
110,0.45,,,,,,,,,,,,,,,,,,,,,,,,
111,0.45,,,,,,,,,,,,,,,,,,,,,,,,
112,0.45,,,,,,,,,,,,,,,,,,,,,,,,
113,0.45,,,,,,,,,,,,,,,,,,,,,,,,
114,0.45,,,,,,,,,,,,,,,,,,,,,,,,
115,0.45,,,,,,,,,,,,,,,,,,,,,,,,
116,0.45,,,,,,,,,,,,,,,,,,,,,,,,
117,0.45,,,,,,,,,,,,,,,,,,,,,,,,
118,0.45,,,,,,,,,,,,,,,,,,,,,,,,
119,0.45,,,,,,,,,,,,,,,,,,,,,,,,
120,0.45,,,,,,,,,,,,,,,,,,,,,,,,
