18,0.00063,0.00069,0.00077,0.00084,0.00088,0.00089,0.00086,0.00084,0.0008,0.00078,0.00078,0.0008,0.00081,0.00084,0.00086,0.00089,0.00094,0.001,0.00105,0.00114,0.00122,0.00132,0.00142,0.00155,0.0017
19,0.00065,0.00071,0.00078,0.00082,0.00083,0.00082,0.00079,0.00075,0.00073,0.00073,0.00074,0.00078,0.0008,0.00083,0.00087,0.00091,0.00097,0.00103,0.0011,0.00116,0.00127,0.00137,0.00148,0.00162,0.00178
20,0.00067,0.00072,0.00075,0.00077,0.00077,0.00074,0.00071,0.00068,0.00068,0.00071,0.00072,0.00076,0.0008,0.00084,0.00089,0.00093,0.00099,0.00106,0.00113,0.00121,0.00131,0.00142,0.00155,0.00171,0.00189
21,0.00067,0.00069,0.0007,0.0007,0.00069,0.00067,0.00064,0.00064,0.00065,0.00068,0.0007,0.00075,0.00081,0.00085,0.00091,0.00096,0.00102,0.00109,0.00117,0.00125,0.00135,0.00148,0.00162,0.00179,0.00198
22,0.00065,0.00063,0.00063,0.00063,0.00062,0.0006,0.00059,0.0006,0.00062,0.00066,0.00068,0.00075,0.00082,0.00087,0.00093,0.00099,0.00105,0.00112,0.0012,0.00129,0.0014,0.00155,0.00171,0.00188,0.00208
23,0.0006,0.00057,0.00057,0.00057,0.00055,0.00055,0.00055,0.00057,0.0006,0.00061,0.00068,0.00076,0.00083,0.00089,0.00096,0.00102,0.00109,0.00116,0.00124,0.00135,0.00147,0.00162,0.00177,0.00197,0.00219
24,0.00053,0.0005,0.0005,0.0005,0.00051,0.00052,0.00053,0.00054,0.00056,0.00061,0.00069,0.00077,0.00085,0.00091,0.00098,0.00105,0.00112,0.0012,0.00129,0.00139,0.00154,0.00167,0.00185,0.00206,0.00231
25,0.00046,0.00043,0.00043,0.00045,0.00047,0.00049,0.0005,0.00051,0.00054,0.00062,0.0007,0.00079,0.00087,0.00095,0.00102,0.00108,0.00115,0.00124,0.00133,0.00144,0.00158,0.00175,0.00194,0.00217,0.00245
26,0.00041,0.00038,0.00041,0.00043,0.00045,0.00046,0.00047,0.00051,0.00055,0.00063,0.00071,0.0008,0.00088,0.00096,0.00104,0.00112,0.0012,0.0013,0.0014,0.00153,0.00168,0.00186,0.00207,0.00232,0.00261
27,0.00035,0.00035,0.00038,0.00041,0.00043,0.00043,0.00047,0.00051,0.00056,0.00064,0.00072,0.00081,0.0009,0.00099,0.00107,0.00116,0.00125,0.00136,0.00149,0.00163,0.00179,0.00199,0.00222,0.00247,0.0028
28,0.0003,0.00033,0.00037,0.00041,0.00041,0.00043,0.00047,0.00051,0.00058,0.00065,0.00075,0.00085,0.00095,0.00104,0.00113,0.00122,0.00133,0.00144,0.00159,0.00175,0.00193,0.00214,0.00237,0.00265,0.00299
29,0.00027,0.00032,0.00036,0.0004,0.00042,0.00043,0.00047,0.00052,0.00059,0.00067,0.00078,0.00088,0.00099,0.0011,0.00119,0.0013,0.00141,0.00155,0.0017,0.00187,0.00207,0.0023,0.00254,0.00285,0.00321
30,0.00024,0.00031,0.00036,0.00041,0.00043,0.00044,0.00048,0.00053,0.0006,0.0007,0.00083,0.00094,0.00105,0.00117,0.00127,0.00139,0.00152,0.00167,0.00184,0.00202,0.00223,0.00247,0.00274,0.00305,0.00345
31,0.00022,0.00031,0.00037,0.00042,0.00044,0.00045,0.00049,0.00054,0.00064,0.00075,0.00087,0.00101,0.00112,0.00125,0.00137,0.0015,0.00164,0.00181,0.00199,0.00219,0.00242,0.00266,0.00294,0.00329,0.00374
32,0.00022,0.00032,0.00039,0.00043,0.00045,0.00047,0.0005,0.00058,0.00068,0.00081,0.00094,0.00108,0.00122,0.00134,0.00148,0.00162,0.00178,0.00196,0.00216,0.00238,0.00261,0.00287,0.00317,0.00355,0.00404
33,0.00023,0.00033,0.0004,0.00044,0.00047,0.00048,0.00054,0.00063,0.00074,0.00088,0.00103,0.00117,0.00131,0.00146,0.00161,0.00176,0.00194,0.00214,0.00236,0.00259,0.00283,0.00311,0.00344,0.00384,0.00439
34,0.00024,0.00034,0.00042,0.00046,0.00048,0.00051,0.00058,0.00068,0.0008,0.00095,0.00111,0.00127,0.00143,0.00158,0.00175,0.00193,0.00212,0.00234,0.00257,0.00282,0.00308,0.00337,0.00372,0.00418,0.00479
35,0.00025,0.00037,0.00044,0.00048,0.00051,0.00056,0.00063,0.00075,0.00088,0.00103,0.00121,0.00138,0.00155,0.00172,0.00191,0.00211,0.00233,0.00256,0.00281,0.00307,0.00335,0.00366,0.00404,0.00456,0.00523
36,0.00027,0.00038,0.00046,0.00051,0.00055,0.00061,0.0007,0.00082,0.00097,0.00113,0.00131,0.0015,0.00169,0.00189,0.00209,0.00231,0.00255,0.00281,0.00307,0.00335,0.00366,0.004,0.00441,0.00497,0.00574
37,0.00028,0.00041,0.00049,0.00054,0.00059,0.00067,0.00076,0.0009,0.00105,0.00124,0.00143,0.00164,0.00185,0.00206,0.00229,0.00253,0.00279,0.00307,0.00335,0.00366,0.004,0.00436,0.00482,0.00546,0.00632
38,0.00029,0.00042,0.00051,0.00058,0.00065,0.00074,0.00085,0.00099,0.00116,0.00136,0.00156,0.00178,0.00201,0.00226,0.00251,0.00278,0.00305,0.00335,0.00366,0.004,0.00436,0.00475,0.00529,0.00601,0.00697
39,0.0003,0.00044,0.00054,0.00063,0.00071,0.00082,0.00093,0.00108,0.00127,0.00148,0.0017,0.00194,0.00219,0.00246,0.00275,0.00304,0.00335,0.00366,0.004,0.00436,0.00475,0.0052,0.00582,0.00664,0.00772
40,0.00032,0.00047,0.00057,0.00068,0.00078,0.0009,0.00103,0.00119,0.00139,0.00161,0.00185,0.00212,0.0024,0.0027,0.00301,0.00333,0.00366,0.004,0.00436,0.00475,0.0052,0.00571,0.00643,0.00736,0.00857
41,0.00033,0.00049,0.00062,0.00074,0.00087,0.00099,0.00114,0.00131,0.00152,0.00176,0.00202,0.00231,0.00263,0.00295,0.00328,0.00364,0.00399,0.00436,0.00475,0.0052,0.00567,0.0063,0.00712,0.00817,0.00952
42,0.00034,0.00052,0.00067,0.00081,0.00096,0.0011,0.00125,0.00143,0.00166,0.00191,0.0022,0.00253,0.00286,0.00322,0.00359,0.00397,0.00436,0.00475,0.0052,0.00567,0.00624,0.00697,0.0079,0.00909,0.01061
43,0.00035,0.00056,0.00073,0.0009,0.00105,0.0012,0.00137,0.00157,0.00181,0.00209,0.00241,0.00276,0.00313,0.00351,0.00391,0.00433,0.00475,0.0052,0.00567,0.00622,0.00688,0.00772,0.0088,0.01015,0.01183
44,0.00038,0.00059,0.00079,0.00098,0.00115,0.00131,0.0015,0.00171,0.00198,0.00229,0.00262,0.00301,0.0034,0.00383,0.00426,0.00472,0.00519,0.00567,0.00621,0.00684,0.00761,0.00859,0.00981,0.01134,0.01322
45,0.00039,0.00064,0.00087,0.00107,0.00126,0.00143,0.00163,0.00187,0.00215,0.00249,0.00286,0.00327,0.00371,0.00417,0.00465,0.00514,0.00565,0.0062,0.00682,0.00755,0.00845,0.00956,0.01096,0.01268,0.01477
46,0.00042,0.0007,0.00095,0.00118,0.00138,0.00157,0.00179,0.00205,0.00235,0.0027,0.00311,0.00356,0.00405,0.00454,0.00507,0.00561,0.00617,0.00679,0.00751,0.00835,0.00939,0.01068,0.01227,0.0142,0.01651
47,0.00045,0.00076,0.00105,0.00129,0.0015,0.00171,0.00195,0.00223,0.00257,0.00295,0.0034,0.00388,0.00442,0.00496,0.00553,0.00613,0.00676,0.00747,0.00829,0.00927,0.01048,0.01195,0.01374,0.01591,0.01847
48,0.00049,0.00085,0.00115,0.00141,0.00163,0.00187,0.00213,0.00244,0.0028,0.00323,0.00371,0.00424,0.00481,0.00541,0.00604,0.0067,0.00742,0.00823,0.00918,0.01032,0.0117,0.01339,0.01542,0.01783,0.02065
49,0.00054,0.00092,0.00126,0.00154,0.00179,0.00204,0.00232,0.00266,0.00306,0.00353,0.00405,0.00463,0.00525,0.00591,0.0066,0.00735,0.00816,0.00909,0.0102,0.01151,0.0131,0.01501,0.01729,0.01997,0.02309
50,0.00059,0.00102,0.00138,0.00168,0.00195,0.00223,0.00254,0.0029,0.00335,0.00386,0.00443,0.00507,0.00575,0.00647,0.00724,0.00808,0.00901,0.01009,0.01135,0.01286,0.01467,0.01684,0.01939,0.02236,0.02578
51,0.00065,0.00112,0.00152,0.00184,0.00214,0.00244,0.00278,0.00319,0.00367,0.00423,0.00486,0.00555,0.0063,0.0071,0.00795,0.0089,0.00997,0.01121,0.01266,0.0144,0.01646,0.01889,0.02173,0.02501,0.02877
52,0.00073,0.00124,0.00165,0.00201,0.00233,0.00267,0.00305,0.0035,0.00404,0.00465,0.00534,0.0061,0.00691,0.0078,0.00878,0.00985,0.01107,0.0125,0.01416,0.01614,0.01847,0.02119,0.02434,0.02795,0.03207
53,0.00081,0.00136,0.00181,0.0022,0.00255,0.00293,0.00336,0.00386,0.00445,0.00512,0.00589,0.00672,0.00762,0.00861,0.00971,0.01092,0.01233,0.01396,0.01586,0.01811,0.02072,0.02375,0.02723,0.0312,0.03569
54,0.00091,0.0015,0.00198,0.0024,0.00279,0.00322,0.0037,0.00425,0.00491,0.00565,0.0065,0.00742,0.00843,0.00954,0.01077,0.01216,0.01377,0.01562,0.0178,0.02032,0.02324,0.02659,0.03042,0.03477,0.03967
55,0.00102,0.00164,0.00216,0.00263,0.00307,0.00355,0.00408,0.00472,0.00545,0.00627,0.0072,0.00822,0.00935,0.0106,0.012,0.01359,0.01541,0.01752,0.01997,0.0228,0.02604,0.02975,0.03394,0.03867,0.04401
56,0.00113,0.0018,0.00236,0.00288,0.00338,0.00392,0.00453,0.00524,0.00604,0.00697,0.00801,0.00914,0.01041,0.01181,0.0134,0.0152,0.01728,0.01966,0.02241,0.02556,0.02914,0.03321,0.03778,0.04293,0.04873
57,0.00126,0.00197,0.00259,0.00316,0.00374,0.00434,0.00504,0.00583,0.00675,0.00777,0.00893,0.0102,0.01162,0.01321,0.015,0.01704,0.01939,0.02207,0.02514,0.02863,0.03258,0.03701,0.04199,0.04756,0.05409
58,0.00139,0.00217,0.00284,0.00348,0.00413,0.00482,0.00562,0.00651,0.00753,0.00868,0.00998,0.01141,0.013,0.0148,0.01682,0.01913,0.02177,0.02476,0.02816,0.03201,0.03633,0.04115,0.04654,0.0528,0.05989
59,0.00153,0.00238,0.00312,0.00384,0.00457,0.00538,0.00627,0.00729,0.00844,0.00973,0.01118,0.01279,0.01459,0.01661,0.01889,0.02148,0.02443,0.02775,0.03151,0.03573,0.04042,0.04565,0.05168,0.05848,0.06614
60,0.00169,0.0026,0.00343,0.00425,0.00508,0.00601,0.00703,0.00817,0.00947,0.01093,0.01255,0.01435,0.01638,0.01865,0.02122,0.02412,0.02739,0.03107,0.03519,0.03978,0.04486,0.05072,0.05725,0.06455,0.07286
61,0.00186,0.00285,0.00378,0.00471,0.00567,0.00671,0.00788,0.00919,0.01065,0.01228,0.01411,0.01613,0.01841,0.02095,0.02382,0.02705,0.03067,0.03473,0.03921,0.04419,0.04988,0.05619,0.0632,0.07107,0.08135
62,0.00204,0.00313,0.00419,0.00524,0.00633,0.00753,0.00885,0.01033,0.01198,0.01382,0.01587,0.01814,0.02069,0.02354,0.02673,0.03031,0.03428,0.0387,0.04359,0.04915,0.05529,0.06206,0.06956,0.07971,0.09077
63,0.00225,0.00346,0.00463,0.00582,0.00708,0.00845,0.00995,0.01163,0.01348,0.01555,0.01784,0.0204,0.02324,0.02641,0.02994,0.03388,0.03824,0.04303,0.04851,0.05451,0.06108,0.06831,0.07833,0.0893,0.10116
64,0.00247,0.00382,0.00515,0.00649,0.00794,0.00948,0.01119,0.01308,0.01517,0.01749,0.02006,0.02291,0.02607,0.02959,0.03349,0.03779,0.04254,0.04793,0.05383,0.06026,0.06727,0.07718,0.08807,0.09994,0.11283
65,0.00272,0.00422,0.00572,0.00726,0.00888,0.01065,0.01258,0.0147,0.01706,0.01965,0.02252,0.02568,0.0292,0.03308,0.03735,0.04205,0.04738,0.0532,0.05952,0.06637,0.07622,0.08706,0.09891,0.11192,0.12573
66,0.00301,0.00468,0.00637,0.0081,0.00996,0.01196,0.01413,0.01653,0.01915,0.02205,0.02525,0.02875,0.03263,0.03688,0.04156,0.04686,0.05262,0.05888,0.06561,0.0754,0.08622,0.09809,0.11116,0.12523,0.13933
67,0.00333,0.0052,0.00708,0.00905,0.01114,0.0134,0.01586,0.01854,0.02147,0.0247,0.02823,0.03213,0.03638,0.04104,0.04631,0.05205,0.05825,0.06492,0.07469,0.08551,0.09738,0.11054,0.12481,0.13933,0.15634
68,0.00371,0.00579,0.0079,0.01012,0.01247,0.01501,0.01776,0.02077,0.02403,0.02761,0.03153,0.0358,0.04046,0.04572,0.05145,0.05764,0.06427,0.07407,0.08489,0.09681,0.11007,0.12451,0.13933,0.15634,0.17428
69,0.00414,0.00645,0.00882,0.0113,0.01394,0.0168,0.01987,0.02321,0.02684,0.03078,0.0351,0.03978,0.04505,0.05079,0.05698,0.06361,0.07347,0.08433,0.09632,0.10968,0.12429,0.13933,0.15634,0.17428,0.1931
70,0.00463,0.0072,0.00983,0.01262,0.01557,0.01874,0.02217,0.02587,0.02989,0.03424,0.03897,0.04428,0.05004,0.05624,0.06289,0.07285,0.08383,0.09588,0.10933,0.12411,0.13933,0.15634,0.17428,0.1931,0.21146
71,0.00518,0.00803,0.01096,0.01407,0.01736,0.02089,0.0247,0.02879,0.03322,0.038,0.04336,0.04916,0.05541,0.0621,0.07222,0.0833,0.09548,0.10905,0.124,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767
72,0.00582,0.00895,0.01222,0.01567,0.01932,0.02324,0.02744,0.03196,0.03682,0.04224,0.0481,0.05442,0.06117,0.07149,0.08273,0.09507,0.10877,0.12388,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548
73,0.00651,0.00998,0.0136,0.01742,0.02147,0.0258,0.03043,0.03539,0.0409,0.04684,0.05323,0.06008,0.07064,0.08212,0.09461,0.1085,0.12378,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295
74,0.0073,0.01112,0.01513,0.01935,0.02382,0.02859,0.03367,0.03928,0.04533,0.0518,0.05874,0.06964,0.0814,0.09414,0.10822,0.12369,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365
75,0.00817,0.01238,0.0168,0.02144,0.02638,0.03161,0.03735,0.04351,0.05011,0.05715,0.06845,0.08054,0.09356,0.10788,0.12357,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699
76,0.00913,0.01378,0.01863,0.02374,0.02916,0.03504,0.04134,0.04808,0.05525,0.06702,0.07951,0.0929,0.1075,0.12341,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015
77,0.01021,0.0153,0.02064,0.02625,0.03232,0.03878,0.04565,0.05298,0.06532,0.07832,0.09209,0.10703,0.12324,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212
78,0.01138,0.01697,0.02283,0.0291,0.03575,0.0428,0.0503,0.0633,0.07688,0.09115,0.1065,0.123,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218
79,0.01268,0.01881,0.02532,0.03219,0.03946,0.04714,0.06092,0.07517,0.09003,0.10584,0.12271,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926
80,0.0141,0.0209,0.02804,0.03555,0.04345,0.05814,0.07318,0.08873,0.1051,0.12238,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034
81,0.01573,0.02319,0.03098,0.03914,0.05488,0.07087,0.08721,0.10423,0.12199,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585
82,0.0175,0.02565,0.03414,0.05112,0.06821,0.08549,0.10325,0.12155,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585,0.4269
83,0.01946,0.02833,0.04679,0.06518,0.08356,0.1022,0.12112,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585,0.4269,0.43716
84,0.02158,0.03577,0.06176,0.08143,0.10109,0.12092,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585,0.4269,0.43716,0.44263
85,0.02389,0.04451,0.07923,0.10005,0.12092,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585,0.4269,0.43716,0.44263,0.44692
86,0.02639,0.05465,0.09926,0.12092,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585,0.4269,0.43716,0.44263,0.44692,0.45
87,0.02911,0.06618,0.12092,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585,0.4269,0.43716,0.44263,0.44692,0.45,0.45
88,0.03202,0.07814,0.13933,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585,0.4269,0.43716,0.44263,0.44692,0.45,0.45,0.45
89,0.03517,0.0818,0.15634,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585,0.4269,0.43716,0.44263,0.44692,0.45,0.45,0.45,0.45
90,0.03863,0.09882,0.17428,0.1931,0.21146,0.22767,0.24548,0.26295,0.28365,0.30699,0.33015,0.35212,0.37218,0.38926,0.4034,0.41585,0.4269,0.43716,0.44263,0.44692,0.45,0.45,0.45,0.45,0.45

Table # ,2,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2008 Valuation Basic Table (VBT) Relative Risk (RR) - Male, 120% (UCS110), Non-Smoker, Age Nearest Birthday. Minimum Age: 18. Maximum Age: 90. Ultimate",,,,,,,,,,,,,,,,,,,,,,,,
Nation:,United States of America,,,,,,,,,,,,,,,,,,,,,,,,
Scaling Factor:,0,,,,,,,,,,,,,,,,,,,,,,,,
Data Type:,Floating Point,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->id:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->ScaleType:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->AxisName:",Age,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MinScaleValue:",43,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->MaxScaleValue:",120,,,,,,,,,,,,,,,,,,,,,,,,
"Row, Column (if applicable)->Increment:",1,,,,,,,,,,,,,,,,,,,,,,,,

Row\Column,1,,,,,,,,,,,,,,,,,,,,,,,,
43,0.00186,,,,,,,,,,,,,,,,,,,,,,,,
44,0.00198,,,,,,,,,,,,,,,,,,,,,,,,
45,0.00207,,,,,,,,,,,,,,,,,,,,,,,,
46,0.00219,,,,,,,,,,,,,,,,,,,,,,,,
47,0.00232,,,,,,,,,,,,,,,,,,,,,,,,
48,0.00246,,,,,,,,,,,,,,,,,,,,,,,,
49,0.00261,,,,,,,,,,,,,,,,,,,,,,,,
50,0.00279,,,,,,,,,,,,,,,,,,,,,,,,
51,0.00298,,,,,,,,,,,,,,,,,,,,,,,,
52,0.00319,,,,,,,,,,,,,,,,,,,,,,,,
53,0.00343,,,,,,,,,,,,,,,,,,,,,,,,
54,0.00369,,,,,,,,,,,,,,,,,,,,,,,,
55,0.004,,,,,,,,,,,,,,,,,,,,,,,,
56,0.00434,,,,,,,,,,,,,,,,,,,,,,,,
57,0.00471,,,,,,,,,,,,,,,,,,,,,,,,
58,0.00514,,,,,,,,,,,,,,,,,,,,,,,,
59,0.0056,,,,,,,,,,,,,,,,,,,,,,,,
60,0.00614,,,,,,,,,,,,,,,,,,,,,,,,
61,0.00676,,,,,,,,,,,,,,,,,,,,,,,,
62,0.00745,,,,,,,,,,,,,,,,,,,,,,,,
63,0.00822,,,,,,,,,,,,,,,,,,,,,,,,
64,0.0091,,,,,,,,,,,,,,,,,,,,,,,,
65,0.01009,,,,,,,,,,,,,,,,,,,,,,,,
66,0.0112,,,,,,,,,,,,,,,,,,,,,,,,
67,0.01246,,,,,,,,,,,,,,,,,,,,,,,,
68,0.01388,,,,,,,,,,,,,,,,,,,,,,,,
69,0.01546,,,,,,,,,,,,,,,,,,,,,,,,
70,0.01723,,,,,,,,,,,,,,,,,,,,,,,,
71,0.01921,,,,,,,,,,,,,,,,,,,,,,,,
72,0.02142,,,,,,,,,,,,,,,,,,,,,,,,
73,0.02387,,,,,,,,,,,,,,,,,,,,,,,,
74,0.02659,,,,,,,,,,,,,,,,,,,,,,,,
75,0.0296,,,,,,,,,,,,,,,,,,,,,,,,
76,0.03293,,,,,,,,,,,,,,,,,,,,,,,,
77,0.03659,,,,,,,,,,,,,,,,,,,,,,,,
78,0.0406,,,,,,,,,,,,,,,,,,,,,,,,
79,0.04499,,,,,,,,,,,,,,,,,,,,,,,,
80,0.04978,,,,,,,,,,,,,,,,,,,,,,,,
81,0.05522,,,,,,,,,,,,,,,,,,,,,,,,
82,0.06112,,,,,,,,,,,,,,,,,,,,,,,,
83,0.06751,,,,,,,,,,,,,,,,,,,,,,,,
84,0.07441,,,,,,,,,,,,,,,,,,,,,,,,
85,0.08271,,,,,,,,,,,,,,,,,,,,,,,,
86,0.09188,,,,,,,,,,,,,,,,,,,,,,,,
87,0.10199,,,,,,,,,,,,,,,,,,,,,,,,
88,0.11338,,,,,,,,,,,,,,,,,,,,,,,,
89,0.12605,,,,,,,,,,,,,,,,,,,,,,,,
90,0.13933,,,,,,,,,,,,,,,,,,,,,,,,
91,0.15634,,,,,,,,,,,,,,,,,,,,,,,,
92,0.17428,,,,,,,,,,,,,,,,,,,,,,,,
93,0.1931,,,,,,,,,,,,,,,,,,,,,,,,
94,0.21146,,,,,,,,,,,,,,,,,,,,,,,,
95,0.22767,,,,,,,,,,,,,,,,,,,,,,,,
96,0.24548,,,,,,,,,,,,,,,,,,,,,,,,
97,0.26295,,,,,,,,,,,,,,,,,,,,,,,,
98,0.28365,,,,,,,,,,,,,,,,,,,,,,,,
99,0.30699,,,,,,,,,,,,,,,,,,,,,,,,
100,0.33015,,,,,,,,,,,,,,,,,,,,,,,,
101,0.35212,,,,,,,,,,,,,,,,,,,,,,,,
102,0.37218,,,,,,,,,,,,,,,,,,,,,,,,
103,0.38926,,,,,,,,,,,,,,,,,,,,,,,,
104,0.4034,,,,,,,,,,,,,,,,,,,,,,,,
105,0.41585,,,,,,,,,,,,,,,,,,,,,,,,
106,0.4269,,,,,,,,,,,,,,,,,,,,,,,,
107,0.43716,,,,,,,,,,,,,,,,,,,,,,,,
108,0.44263,,,,,,,,,,,,,,,,,,,,,,,,
109,0.44692,,,,,,,,,,,,,,,,,,,,,,,,
110,0.45,,,,,,,,,,,,,,,,,,,,,,,,
111,0.45,,,,,,,,,,,,,,,,,,,,,,,,
112,0.45,,,,,,,,,,,,,,,,,,,,,,,,
113,0.45,,,,,,,,,,,,,,,,,,,,,,,,
114,0.45,,,,,,,,,,,,,,,,,,,,,,,,
115,0.45,,,,,,,,,,,,,,,,,,,,,,,,
116,0.45,,,,,,,,,,,,,,,,,,,,,,,,
117,0.45,,,,,,,,,,,,,,,,,,,,,,,,
118,0.45,,,,,,,,,,,,,,,,,,,,,,,,
119,0.45,,,,,,,,,,,,,,,,,,,,,,,,
120,0.45,,,,,,,,,,,,,,,,,,,,,,,,
