Table Name:,2008 VBT Male RR125 (UCS115) Smoker ANB ,,,,,,,,,,,,,,,,,,,,,,,,
Table Identity:,1062,,,,,,,,,,,,,,,,,,,,,,,,
Provider Domain:,soa.org,,,,,,,,,,,,,,,,,,,,,,,,
Provider Name:,Society of Actuaries,,,,,,,,,,,,,,,,,,,,,,,,
Table Reference:,"“Appendix  F – Relative Risk Tables”, Society of Actuaries. Accessed: October, 2012 from http://www.soa.org/Files/Zip/research-2008-vbt-report-app-f.pdf",,,,,,,,,,,,,,,,,,,,,,,,
Content Type:,Insured Lives Mortality,,,,,,,,,,,,,,,,,,,,,,,,
Table Description:,"2008 Valuation Basci Table (VBT) Relative Risk (RR) - Male, 125% (UCS115), Smoker, Age Nearest Birthday. Minimum Age: 18. Maximum Age: 90.",,,,,,,,,,,,,,,,,,,,,,,,
EffDate:,,,,,,,,,,,,,,,,,,,,,,,,,
Comments:,"Study Data: The underlying data used in developing the 2008 Valuation Basic Table (VBT) was a subset of the Society of Actuaries (SOA) Individual Life Experience Committee's (ILEC) 2002-2004 Intercompany Study comprised of claims from 35 contributing companies. Of these 35 companies, 28 companies maintained preferred class underwriting criteria. Nevertheless, this data proved insufficient to develop all the relationships needed for construction of the Relative Risk tables. Consequently, research from a reinsurer heavily supplemented the data. Note that subsequent to publication in March, 2008 of “2008 Valuation Basic Table” by the American Academy of Actuaries, the values (p. 191-192 for this particular table) were revised in February of 2009. Methodology: Relative Risk Ratios were developed from an Underwriting Criteria Score (UCS). The Relative Risk Ratios were then applied to the 2008 Primary Table to create 10 preferred non-smoker tables and 4 preferred smoker tables delineated by gender. Next, a Preferred Wear-Off Factor was applied to durations 2 and later. The Wear-Off Factors result in the relative risk tables grading into the corresponding aggregate table at higher attained ages. The Preferred Wear-Off Factors are the same for all the Relative Risk tables. Data Transcription Errors: None. Data Certified: 10/2012.",,,,,,,,,,,,,,,,,,,,,,,,
Keywords:,"Select,Insured Lives Mortality,United States of America",,,,,,,,,,,,,,,,,,,,,,,,

Table # ,1,,,,,,,,,,,,,,,,,,,,,,,,
